partition_alpha,batch_size,lr,wd,epochs,client_num_in_total,cut_layer,num_ln,agg_type,ln_upscale,random_seed,db_id,config_id
6.5747603034573405, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 201.0
6.5747603034573405, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 202.0
6.5747603034573405, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 203.0
6.5747603034573405, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 204.0
1.1895896737553544, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 205.0
1.1895896737553544, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 206.0
1.1895896737553544, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 207.0
1.1895896737553544, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 208.0
1.1895896737553544, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 209.0
55.574943088396424, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 210.0
55.574943088396424, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 211.0
55.574943088396424, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 212.0
55.574943088396424, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 213.0
55.574943088396424, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 214.0
7.41129978108324, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 215.0
7.41129978108324, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 216.0
7.41129978108324, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 217.0
7.41129978108324, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 218.0
7.41129978108324, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 219.0
0.1932993303381965, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 220.0
0.1932993303381965, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 221.0
0.1932993303381965, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 222.0
0.1932993303381965, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 223.0
0.1932993303381965, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 224.0
15.44608907504707, 8.0, 0.001, 0.001, 15.0, 8.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 225.0
15.44608907504707, 8.0, 0.001, 0.001, 15.0, 8.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 226.0
15.44608907504707, 8.0, 0.001, 0.001, 15.0, 8.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 227.0
15.44608907504707, 8.0, 0.001, 0.001, 15.0, 8.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 228.0
15.44608907504707, 8.0, 0.001, 0.001, 15.0, 8.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 229.0
0.6670607370178196, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 230.0
0.6670607370178196, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 231.0
0.6670607370178196, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 232.0
0.6670607370178196, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 233.0
0.6670607370178196, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 234.0
2.610025650613476, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 235.0
2.610025650613476, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 236.0
2.610025650613476, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 237.0
2.610025650613476, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 238.0
2.610025650613476, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 239.0
82.25007188121381, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 240.0
82.25007188121381, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 241.0
82.25007188121381, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 242.0
82.25007188121381, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 243.0
82.25007188121381, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 244.0
19.158219548093157, 8.0, 0.001, 0.001, 15.0, 14.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 245.0
19.158219548093157, 8.0, 0.001, 0.001, 15.0, 14.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 246.0
19.158219548093157, 8.0, 0.001, 0.001, 15.0, 14.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 247.0
19.158219548093157, 8.0, 0.001, 0.001, 15.0, 14.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 248.0
19.158219548093157, 8.0, 0.001, 0.001, 15.0, 14.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 249.0
3.029610442821248, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 250.0
3.029610442821248, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 251.0
3.029610442821248, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 252.0
3.029610442821248, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 253.0
3.029610442821248, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 254.0
13.551540552976556, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 255.0
13.551540552976556, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 256.0
13.551540552976556, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 257.0
13.551540552976556, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 258.0
13.551540552976556, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 259.0
2.079742206852172, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 260.0
2.079742206852172, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 261.0
2.079742206852172, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 262.0
2.079742206852172, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 263.0
2.079742206852172, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 264.0
0.12424747083660193, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 265.0
0.12424747083660193, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 266.0
0.12424747083660193, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 267.0
0.12424747083660193, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 268.0
0.12424747083660193, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 269.0
2.6675383361699163, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 270.0
2.6675383361699163, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 271.0
2.6675383361699163, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 272.0
2.6675383361699163, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 273.0
2.6675383361699163, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 274.0
52.807963768953634, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 275.0
52.807963768953634, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 276.0
52.807963768953634, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 277.0
52.807963768953634, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 278.0
52.807963768953634, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 279.0
1.7027416886764408, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 280.0
1.7027416886764408, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 281.0
1.7027416886764408, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 282.0
1.7027416886764408, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 283.0
1.7027416886764408, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 284.0
0.406615260761811, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 285.0
0.406615260761811, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 286.0
0.406615260761811, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 287.0
0.406615260761811, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 288.0
0.406615260761811, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 289.0
0.17019223026554015, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 290.0
0.17019223026554015, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 291.0
0.17019223026554015, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 292.0
0.17019223026554015, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 293.0
0.17019223026554015, 8.0, 0.001, 0.001, 15.0, 19.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 294.0
0.3045536871539678, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 295.0
0.3045536871539678, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 296.0
0.3045536871539678, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 297.0
0.3045536871539678, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 298.0
0.3045536871539678, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 299.0
7.465555774745709, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 300.0
7.465555774745709, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 301.0
7.465555774745709, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 302.0
7.465555774745709, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 303.0
7.465555774745709, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 304.0
2.342090710043414, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 305.0
2.342090710043414, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 306.0
2.342090710043414, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 307.0
2.342090710043414, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 308.0
2.342090710043414, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 309.0
0.3628358380354917, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 310.0
0.3628358380354917, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 311.0
0.3628358380354917, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 312.0
0.3628358380354917, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 313.0
0.3628358380354917, 8.0, 0.001, 0.001, 15.0, 11.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 314.0
0.9397991827316009, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 315.0
0.9397991827316009, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 316.0
0.9397991827316009, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 317.0
0.9397991827316009, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 318.0
0.9397991827316009, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 319.0
52.539426107000864, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 320.0
52.539426107000864, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 321.0
52.539426107000864, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 322.0
52.539426107000864, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 323.0
52.539426107000864, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 324.0
0.4828424974818324, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 325.0
0.4828424974818324, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 326.0
0.4828424974818324, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 327.0
0.4828424974818324, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 328.0
0.4828424974818324, 8.0, 0.001, 0.001, 15.0, 13.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 329.0
38.21129441691226, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 330.0
38.21129441691226, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 331.0
38.21129441691226, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 332.0
38.21129441691226, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 333.0
38.21129441691226, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 334.0
0.31186566205519795, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 335.0
0.31186566205519795, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 336.0
0.31186566205519795, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 337.0
0.31186566205519795, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 338.0
0.31186566205519795, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 339.0
2.8476716659445462, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 340.0
2.8476716659445462, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 341.0
2.8476716659445462, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 342.0
2.8476716659445462, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 343.0
2.8476716659445462, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 344.0
0.22887381144600966, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 345.0
0.22887381144600966, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 346.0
0.22887381144600966, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 347.0
0.22887381144600966, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 348.0
0.22887381144600966, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 349.0
0.5399786226175488, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 350.0
0.5399786226175488, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 351.0
0.5399786226175488, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 352.0
0.5399786226175488, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 353.0
0.5399786226175488, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 354.0
1.6274532171685008, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 355.0
1.6274532171685008, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 356.0
1.6274532171685008, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 357.0
1.6274532171685008, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 358.0
1.6274532171685008, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 359.0
0.5777583646404135, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 360.0
0.5777583646404135, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 361.0
0.5777583646404135, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 362.0
0.5777583646404135, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 363.0
0.5777583646404135, 8.0, 0.001, 0.001, 15.0, 12.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 364.0
0.5693074767644609, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 365.0
0.5693074767644609, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 366.0
0.5693074767644609, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 367.0
0.5693074767644609, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 368.0
0.5693074767644609, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 369.0
13.702877326581685, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 370.0
13.702877326581685, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 371.0
13.702877326581685, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 372.0
13.702877326581685, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 373.0
13.702877326581685, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 374.0
0.7153547794693155, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 375.0
0.7153547794693155, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 376.0
0.7153547794693155, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 377.0
0.7153547794693155, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 378.0
0.7153547794693155, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 379.0
0.6314559252945825, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 380.0
0.6314559252945825, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 381.0
0.6314559252945825, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 382.0
0.6314559252945825, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 383.0
0.6314559252945825, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 384.0
3.2213437409123418, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 385.0
3.2213437409123418, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 386.0
3.2213437409123418, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 387.0
3.2213437409123418, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 388.0
3.2213437409123418, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 389.0
1.084460515052502, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 390.0
1.084460515052502, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 391.0
1.084460515052502, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 392.0
1.084460515052502, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 393.0
1.084460515052502, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 394.0
0.5232216089948756, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 395.0
0.5232216089948756, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 396.0
0.5232216089948756, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 397.0
0.5232216089948756, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 398.0
0.5232216089948756, 8.0, 0.001, 0.001, 15.0, 2.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 399.0
3.9156489582430014, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 400.0
3.9156489582430014, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 401.0
3.9156489582430014, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 402.0
3.9156489582430014, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 403.0
